type,start,end,duration
RETRIEVE,4687328,4896636,209308
RETRIEVE,771973,940403,168430
ADD,1544366,2433903,889537
RETRIEVE,1264427,1417487,153060
ADD,1880313,2431039,550726
RETRIEVE,1305699,1462555,156856
RETRIEVE,983600,1120354,136754
RETRIEVE,4100097,4314755,214658
RETRIEVE,1287837,1514227,226390
RETRIEVE,4209951,4371635,161684
RETRIEVE,155206,311410,156204
RETRIEVE,375291,597055,221764
DELETE,1363551,2008534,644983
DELETE,1546883,2179738,632855
RETRIEVE,121175,232257,111082
RETRIEVE,1097897,1271373,173476
DELETE,1706061,2798999,1092938
DELETE,664519,1461281,796762
RETRIEVE,2497774,2505168,7394
DELETE,2345800,3267670,921870
ADD,2793600,3788075,994475
RETRIEVE,1980104,2094452,114348
RETRIEVE,194299,354947,160648
DELETE,1245407,2015228,769821
DELETE,3638873,4329150,690277
ADD,979265,1515918,536653
ADD,4264427,4833978,569551
DELETE,2692556,3536104,843548
DELETE,986829,2702302,1715473
RETRIEVE,1913967,2140433,226466
RETRIEVE,2557544,2573940,16396
RETRIEVE,2100097,2303847,203750
RETRIEVE,2478600,2634716,156116
ADD,2771967,3163752,391785
ADD,3867824,4678075,810251
DELETE,1137610,2016039,878429
RETRIEVE,2505569,2753595,248026
DELETE,4038953,4884224,845271
DELETE,2387488,2896394,508906
ADD,2865608,3470355,604747
ADD,2549798,3299691,749893
ADD,1624441,2931657,1307216
DELETE,511933,1836232,1324299
RETRIEVE,2993065,3168857,175792
RETRIEVE,4421718,4553442,131724
RETRIEVE,3391430,3535692,144262
DELETE,1952547,3206270,1253723
RETRIEVE,290342,468378,178036
RETRIEVE,1194299,1357521,163222
RETRIEVE,1573673,1946475,372802
ADD,1949514,2448007,498493
ADD,2476459,3742374,1265915
DELETE,2041964,2190103,148139
RETRIEVE,3475300,3680354,205054
ADD,2344067,3055142,711075
RETRIEVE,4073663,4134367,60704
ADD,874783,1948645,1073862
DELETE,2865406,4180246,1314840
ADD,283119,910286,627167
RETRIEVE,2478968,2608522,129554
RETRIEVE,3260841,3595995,335154
ADD,2940969,3883091,942122
DELETE,1265417,2093817,828400
RETRIEVE,3659908,3860762,200854
ADD,2879213,3484572,605359
RETRIEVE,1937063,2080617,143554
RETRIEVE,3630485,3924215,293730
ADD,1596907,2283478,686571
ADD,2056428,3149329,1092901
ADD,3502047,4477530,975483
DELETE,1069292,1695338,626046
DELETE,4129491,4129491,0
RETRIEVE,802422,973382,170960
RETRIEVE,4069292,4169974,100682
ADD,1233072,2115716,882644
DELETE,696022,1886793,1190771
RETRIEVE,1478600,1714722,236122
RETRIEVE,1752398,1964420,212022
RETRIEVE,1858771,1951143,92372
DELETE,2640637,3159984,519347
ADD,1371455,2272859,901404
RETRIEVE,4606602,4870872,264270
RETRIEVE,3620339,3775373,155034
DELETE,2359822,3276096,916274
RETRIEVE,59997,353839,293842
RETRIEVE,3842891,4049259,206368
ADD,2974725,4071730,1097005
DELETE,917240,1762168,844928
RETRIEVE,2248779,2384523,135744
ADD,1681454,2054312,372858
RETRIEVE,2080782,2362048,281266
ADD,1530606,2850718,1320112
ADD,95175,791807,696632
RETRIEVE,625100,787374,162274
DELETE,1618971,1965981,347010
DELETE,3202433,4059396,856963
RETRIEVE,4834660,4862802,28142
RETRIEVE,3398856,3570696,171840
ADD,3778770,4869225,1090455
ADD,2746733,3571919,825186
ADD,4059446,4561154,501708
RETRIEVE,3320315,3489319,169004
ADD,1248475,2193209,944734
DELETE,2367359,3316123,948764
RETRIEVE,645909,792313,146404
ADD,1029366,1776184,746818
ADD,1905304,2889255,983951
ADD,1663709,1663709,0
ADD,1993185,2580154,586969
RETRIEVE,3822639,4045691,223052
ADD,92225,690885,598660
ADD,2677690,3179129,501439
RETRIEVE,2543750,2757296,213546
RETRIEVE,3438780,3515194,76414
ADD,1653848,2565768,911920
DELETE,3049450,3988283,938833
ADD,3629706,4487975,858269
DELETE,1494646,2249616,754970
ADD,3245040,4095129,850089
DELETE,497774,1245555,747781
RETRIEVE,2005934,2188664,182730
DELETE,2593556,3752448,1158892
ADD,3883573,4567151,683578
DELETE,3192811,3720450,527639
DELETE,3729330,4719497,990167
RETRIEVE,3472067,3734221,262154
RETRIEVE,927827,1073709,145882
RETRIEVE,2040388,2274420,234032
RETRIEVE,3382928,3537994,155066
ADD,3170722,3688226,517504
ADD,254666,1208878,954212
RETRIEVE,2528118,2684226,156108
ADD,2467956,3650630,1182674
RETRIEVE,4181389,4361009,179620
RETRIEVE,1628943,1806785,177842
RETRIEVE,1754973,2019789,264816
RETRIEVE,1957618,2139498,181880
RETRIEVE,2302389,2551497,249108
RETRIEVE,2928646,3138038,209392
ADD,1122345,1659091,536746
ADD,2842891,3342755,499864
RETRIEVE,1354113,1555235,201122
RETRIEVE,2660218,2868728,208510
RETRIEVE,1409581,1608583,199002
ADD,3283119,3800539,517420
DELETE,3660240,4634296,974056
DELETE,1673610,2413822,740212
RETRIEVE,983810,1108458,124648
RETRIEVE,642499,812123,169624
RETRIEVE,2927827,3121917,194090
DELETE,440478,1407771,967293
RETRIEVE,1890859,2126955,236096
ADD,205650,888756,683106
DELETE,2267072,3142545,875473
ADD,129491,1009161,879670
DELETE,1320315,1728618,408303
RETRIEVE,1038953,1229207,190254
ADD,4248581,4896158,647577
RETRIEVE,1710071,1878425,168354
RETRIEVE,2645679,2784785,139106
ADD,2889131,3794325,905194
RETRIEVE,3618305,3881401,263096
DELETE,3537231,4401559,864328
RETRIEVE,3664908,3821040,156132
ADD,983783,2289405,1305622
ADD,2817254,3613081,795827
DELETE,2188298,2848057,659759
RETRIEVE,1243006,1377962,134956
RETRIEVE,1171537,1343277,171740
ADD,1950506,2755921,805415
DELETE,273584,708828,435244
RETRIEVE,1420691,1627009,206318
DELETE,2949750,3928420,978670
RETRIEVE,758764,949596,190832
DELETE,3421718,4139075,717357
ADD,280987,1042081,761094
ADD,1201761,1940305,738544
DELETE,3679816,4626014,946198
RETRIEVE,3231610,3391200,159590
DELETE,2978846,4004895,1026049
DELETE,495492,1530138,1034646
DELETE,240322,1221067,980745
DELETE,3978846,4479572,500726
RETRIEVE,4660228,4819570,159342
RETRIEVE,44241,312583,268342
ADD,4187552,4823817,636265
RETRIEVE,2537161,2689865,152704
DELETE,2188138,3055282,867144
RETRIEVE,3122345,3242833,120488
RETRIEVE,4069220,4198286,129066
ADD,3403487,4212497,809010
DELETE,135287,804783,669496
DELETE,1713114,2363285,650171
RETRIEVE,1108455,1315709,207254
RETRIEVE,4555759,4619905,64146
RETRIEVE,59144,250806,191662
RETRIEVE,1175256,1320144,144888
DELETE,1039678,1784115,744437
RETRIEVE,2571196,2736642,165446
RETRIEVE,3343658,3571602,227944
DELETE,487338,1349331,861993
RETRIEVE,2197135,2359363,162228
ADD,2427080,3086024,658944
RETRIEVE,3651126,3898784,247658
ADD,620235,1327660,707425
DELETE,751831,2035246,1283415
RETRIEVE,1758764,1969156,210392
ADD,1220884,2128848,907964
RETRIEVE,2838943,2952897,113954
RETRIEVE,3803388,4101600,298212
RETRIEVE,1567514,1679934,112420
ADD,3818101,4590331,772230
RETRIEVE,1787903,1909693,121790
DELETE,3059997,4204677,1144680
RETRIEVE,3974925,4137245,162320
RETRIEVE,4726028,4865130,139102
ADD,1674059,2328695,654636
ADD,406660,1197771,791111
RETRIEVE,912016,1136290,224274
ADD,981288,2144858,1163570
RETRIEVE,1035467,1124203,88736
RETRIEVE,71912,341128,269216
RETRIEVE,2254258,2392766,138508
RETRIEVE,1063717,1278669,214952
DELETE,2257338,2601513,344175
ADD,3268180,4347860,1079680
RETRIEVE,2019887,2252411,232524
ADD,2181389,2855647,674258
RETRIEVE,260841,494561,233720
RETRIEVE,4082442,4274310,191868
ADD,1785889,2849579,1063690
RETRIEVE,1422546,1613360,190814
RETRIEVE,4652752,4799154,146402
RETRIEVE,3349264,3430240,80976
RETRIEVE,1337421,1488785,151364
RETRIEVE,4618347,4815991,197644
DELETE,2059144,2844946,785802
RETRIEVE,1606602,1789242,182640
ADD,3937063,4822153,885090
ADD,2674059,3745290,1071231
DELETE,818101,1648642,830541
DELETE,2238523,3556208,1317685
ADD,1001580,1838365,836785
DELETE,14179,574762,560583
RETRIEVE,604031,685993,81962
DELETE,395182,1331828,936646
RETRIEVE,3949514,4122958,173444
ADD,4121552,4746088,624536
RETRIEVE,834660,994054,159394
DELETE,2878772,3492941,614169
DELETE,2373920,2957164,583244
DELETE,233426,1135155,901729
DELETE,3019887,3941432,921545
RETRIEVE,558310,793552,235242
RETRIEVE,1467956,1686184,218228
RETRIEVE,338906,483594,144688
DELETE,2474862,3164147,689285
RETRIEVE,1292039,1584395,292356
DELETE,2502047,2905227,403180
DELETE,2956235,3761938,805703
DELETE,2050246,2869716,819470
RETRIEVE,620339,817327,196988
RETRIEVE,1956235,2141425,185190
RETRIEVE,593714,709122,115408
ADD,2012344,2975070,962726
ADD,409581,1758209,1348628
ADD,1667799,2712034,1044235
RETRIEVE,4555980,4754774,198794
RETRIEVE,624441,791067,166626
ADD,2255715,3475039,1219324
ADD,733491,1857539,1124048
ADD,2121175,2867159,745984
ADD,2905304,3917548,1012244
RETRIEVE,123538,343726,220188
DELETE,1313105,2537228,1224123
DELETE,1321705,2224119,902414
RETRIEVE,4014863,4231273,216410
DELETE,872574,1856960,984386
ADD,3088935,3704410,615475
ADD,663943,1355294,691351
DELETE,1419137,1968862,549725
RETRIEVE,2248475,2471997,223522
DELETE,848537,1617710,769173
DELETE,54531,870860,816329
RETRIEVE,4581828,4774654,192826
ADD,338607,1614398,1275791
RETRIEVE,558786,725404,166618
DELETE,3555759,4195859,640100
ADD,1974925,3160684,1185759
ADD,1608160,2308118,699958
ADD,1696022,2867810,1171788
DELETE,2038953,2993044,954091
ADD,1344067,1960200,616133
RETRIEVE,3972228,4157166,184938
DELETE,1793600,3012859,1219259
DELETE,2546883,3862427,1315544
DELETE,67442,928138,860696
ADD,3397129,4345866,948737
RETRIEVE,1392900,1563056,170156
DELETE,2858771,3259403,400632
RETRIEVE,2608580,2825714,217134
RETRIEVE,1771973,1897451,125478
RETRIEVE,1530951,1740731,209780
RETRIEVE,376799,510161,133362
DELETE,3121175,3998557,877382
RETRIEVE,382928,580562,197634
DELETE,3433245,4328831,895586
RETRIEVE,4354113,4539697,185584
RETRIEVE,4224296,4358584,134288
DELETE,3418027,4306609,888582
ADD,3053446,3814401,760955
ADD,2250930,3227404,976474
DELETE,2108455,2927943,819488
ADD,1238339,1983489,745150
DELETE,2836291,4215223,1378932
RETRIEVE,4307284,4496456,189172
ADD,3171537,4018717,847180
DELETE,947385,1551863,604478
DELETE,4308882,4884094,575212
ADD,3555980,4504253,948273
ADD,235124,955010,719886
RETRIEVE,1459222,1690082,230860
RETRIEVE,4367359,4648123,280764
ADD,192811,876065,683254
DELETE,1179608,2168802,989194
RETRIEVE,1874783,2087969,213186
ADD,1026046,1899157,873111
ADD,2606602,3377980,771378
ADD,3867776,4314027,446251
ADD,628943,1276677,647734
RETRIEVE,847911,977511,129600
RETRIEVE,1152247,1267075,114828
RETRIEVE,3620665,3845735,225070
ADD,1900859,2685179,784320
DELETE,3435737,4119408,683671
DELETE,2899897,3560963,661066
DELETE,3608099,3990777,382678
ADD,2403487,2803675,400188
RETRIEVE,2474746,2672874,198128
RETRIEVE,958715,1144593,185878
DELETE,254258,1117048,862790
ADD,836291,2079545,1243254
ADD,3054014,3880478,826464
ADD,3525518,4089853,564335
RETRIEVE,4665991,4825539,159548
ADD,387178,1366043,978865
RETRIEVE,225113,439369,214256
DELETE,3713694,4650146,936452
DELETE,146205,807456,661251
DELETE,1725700,2555527,829827
RETRIEVE,620940,768246,147306
DELETE,3325970,4405234,1079264
ADD,1193572,1655915,462343
RETRIEVE,4523972,4684158,160186
ADD,3625578,4564995,939417
ADD,3475922,4460327,984405
DELETE,1082318,1895747,813429
RETRIEVE,418027,418027,0
ADD,3184335,3824565,640230
DELETE,3921018,4662888,741870
DELETE,2222510,3110222,887712
RETRIEVE,822670,1028712,206042
RETRIEVE,4004836,4164234,159398
DELETE,3889131,4717578,828447
DELETE,2088305,2880963,792658
RETRIEVE,1225100,1437902,212802
ADD,2942984,3939534,996550
DELETE,2266573,3033930,767357
RETRIEVE,2144877,2234077,89200
RETRIEVE,2310715,2504843,194128
RETRIEVE,2071666,2149718,78052
RETRIEVE,1528118,1745490,217372
ADD,2408733,2994914,586181
ADD,2534467,3349026,814559
ADD,2520926,3321746,800820
DELETE,1117384,2137966,1020582
ADD,2887836,3834710,946874
RETRIEVE,3041964,3204918,162954
DELETE,2469104,3267099,797995
RETRIEVE,4263378,4421446,158068
RETRIEVE,4494646,4680162,185516
DELETE,1729330,2499049,769719
DELETE,1151893,1808549,656656
DELETE,499537,1598191,1098654
ADD,1746733,2480812,734079
ADD,56048,784883,728835
DELETE,2655627,3096764,441137
RETRIEVE,4599925,4767495,167570
RETRIEVE,3091812,3312528,220716
DELETE,2775572,4041931,1266359
RETRIEVE,4546780,4720144,173364
RETRIEVE,712803,861885,149082
DELETE,2353827,3307103,953276
RETRIEVE,667312,855108,187796
RETRIEVE,1343810,1523584,179774
ADD,453755,1593793,1140038
DELETE,213881,1206411,992530
DELETE,822639,1618568,795929
ADD,2683598,3400510,716912
DELETE,2681038,3163476,482438
RETRIEVE,1784087,1863911,79824
DELETE,2066760,2887137,820377
ADD,432720,1487646,1054926
RETRIEVE,1963467,2079339,115872
DELETE,1203874,2516658,1312784
RETRIEVE,4056428,4231058,174630
ADD,3137610,3867974,730364
RETRIEVE,346194,536740,190546
DELETE,2557319,3621861,1064542
ADD,2992864,3450751,457887
RETRIEVE,1685030,1994126,309096
DELETE,2983810,3877136,893326
DELETE,3278083,4600502,1322419
ADD,2395182,3026648,631466
DELETE,3667641,4236034,568393
RETRIEVE,2172560,2385506,212946
ADD,3292584,4308645,1016061
ADD,652752,1288350,635598
RETRIEVE,2493852,2637312,143460
DELETE,1055030,1946818,891788
DELETE,2612426,3480793,868367
DELETE,2940064,3509217,569153
RETRIEVE,4497336,4667138,169802
ADD,1912016,3070695,1158679
ADD,2638997,3438909,799912
DELETE,3302389,4237386,934997
DELETE,1742198,2209609,467411
ADD,2083468,2874681,791213
RETRIEVE,4017694,4082086,64392
RETRIEVE,681062,914024,232962
ADD,2887283,3543142,655859
RETRIEVE,1158453,1359469,201016
RETRIEVE,2787903,2924255,136352
ADD,3012253,3678007,665754
ADD,3722150,4426221,704071
ADD,937249,2208472,1271223
ADD,2364293,3237330,873037
RETRIEVE,1537231,1700407,163176
ADD,1363130,1797374,434244
RETRIEVE,4366014,4579804,213790
RETRIEVE,2904193,3056191,151998
RETRIEVE,669212,949426,280214
RETRIEVE,194170,415672,221502
RETRIEVE,1560340,1729342,169002
DELETE,1423665,1808381,384716
DELETE,2685030,3055043,370013
RETRIEVE,2558562,2772690,214128
ADD,3310715,3751972,441257
RETRIEVE,3942984,4187822,244838
RETRIEVE,2511933,2711371,199438
ADD,1832752,3030036,1197284
DELETE,2688685,3400474,711789
RETRIEVE,3698766,3888284,189518
DELETE,308882,965492,656610
RETRIEVE,2841965,3069923,227958
RETRIEVE,1902750,2091508,188758
RETRIEVE,3893021,4091317,198296
DELETE,2665303,3696428,1031125
ADD,2324152,2925740,601588
RETRIEVE,4023468,4172940,149472
ADD,3604031,4424149,820118
ADD,3176154,3954925,778771
RETRIEVE,2687328,3001722,314394
ADD,2509005,3928765,1419760
RETRIEVE,3865406,4085798,220392
RETRIEVE,3953635,4208909,255274
ADD,3300968,4316798,1015830
ADD,3478583,4751474,1272891
DELETE,1051651,1591917,540266
DELETE,1102519,2004804,902285
DELETE,2684746,3608885,924139
RETRIEVE,2625100,2834128,209028
ADD,1536292,2774256,1237964
RETRIEVE,3478600,3623100,144500
RETRIEVE,2292197,2464817,172620
RETRIEVE,597461,806679,209218
ADD,2981288,4158672,1177384
DELETE,1085490,2283543,1198053
RETRIEVE,633008,859820,226812
RETRIEVE,2822670,3073096,250426
RETRIEVE,4632401,4819489,187088
ADD,1463149,2294079,830930
ADD,2487338,4071191,1583853
ADD,2647270,3584120,936850
RETRIEVE,3519729,3813425,293696
RETRIEVE,102562,220078,117516
RETRIEVE,3507148,3689640,182492
ADD,474746,1811413,1336667
DELETE,526961,1293327,766366
DELETE,2454491,3384773,930282
ADD,3205168,4346244,1141076
DELETE,3941547,4875386,933839
RETRIEVE,4185801,4439855,254054
DELETE,232638,1012122,779484
DELETE,1391430,2499840,1108410
ADD,3336860,4726038,1389178
RETRIEVE,3175133,3278175,103042
DELETE,3067442,3815575,748133
DELETE,2055030,3190214,1135184
RETRIEVE,3243006,3415738,172732
ADD,1135422,2240978,1105556
ADD,2302822,2687909,385087
DELETE,3531837,4640034,1108197
RETRIEVE,1249406,1453710,204304
ADD,3546883,4639172,1092289
DELETE,2201761,3100358,898597
RETRIEVE,4119847,4351679,231832
RETRIEVE,3535083,3722805,187722
DELETE,3394635,4180660,786025
DELETE,1693962,2516591,822629
RETRIEVE,3947078,4076718,129640
DELETE,3366014,4249353,883339
RETRIEVE,638997,908731,269734
RETRIEVE,324152,435846,111694
RETRIEVE,2971824,3254582,282758
RETRIEVE,3880594,4029956,149362
DELETE,1364293,2606945,1242652
RETRIEVE,3055030,3344984,289954
RETRIEVE,3624441,3841665,217224
ADD,4756722,4841399,84677
ADD,420691,705101,284410
ADD,137610,933020,795410
ADD,332146,1748775,1416629
ADD,752398,1815625,1063227
ADD,2833100,4109224,1276124
ADD,3750642,4510569,759927
RETRIEVE,946010,1092380,146370
DELETE,4098653,4528413,429760
RETRIEVE,267984,537344,269360
RETRIEVE,12344,194824,182480
RETRIEVE,3294842,3531552,236710
DELETE,1453755,1918989,465234
RETRIEVE,697729,852439,154710
RETRIEVE,1632788,1782538,149750
RETRIEVE,2712929,2953481,240552
RETRIEVE,479190,648586,169396
ADD,1546780,2191892,645112
RETRIEVE,1953635,2277993,324358
DELETE,1135287,1972044,836757
ADD,2154229,3083325,929096
RETRIEVE,3164799,3265777,100978
DELETE,2741049,3630808,889759
ADD,3837289,4730578,893289
RETRIEVE,2695260,2868332,173072
RETRIEVE,4090372,4303502,213130
RETRIEVE,154229,414485,260256
DELETE,3642499,4374910,732411
ADD,2827935,3700666,872731
ADD,1982500,2992623,1010123
RETRIEVE,1697729,1859977,162248
ADD,732710,1403049,670339
DELETE,793600,1882008,1088408
ADD,3089776,4260656,1170880
DELETE,1998362,3000295,1001933
DELETE,3055050,4097515,1042465
RETRIEVE,4660066,4872740,212674
RETRIEVE,3493852,3656264,162412
RETRIEVE,4558786,4732440,173654
RETRIEVE,3887281,4059817,172536
RETRIEVE,2394254,2566402,172148
RETRIEVE,574515,700301,125786
RETRIEVE,746733,901725,154992
ADD,1044447,1653280,608833
DELETE,398856,939048,540192
RETRIEVE,2785889,3023739,237850
DELETE,3253780,4096670,842890
DELETE,2009874,2653430,643556
ADD,3071666,3979963,908297
DELETE,902750,1783726,880976
RETRIEVE,4317878,4530592,212714
DELETE,706061,1906569,1200508
ADD,4102562,4546793,444231
RETRIEVE,2054014,2232712,178698
RETRIEVE,3248459,3486789,238330
DELETE,3294055,3663855,369800
RETRIEVE,3802422,4035932,233510
DELETE,2992015,3542148,550133
RETRIEVE,638663,793757,155094
DELETE,2239056,2914889,675833
RETRIEVE,3174069,3344211,170142
RETRIEVE,668402,936636,268234
ADD,1455987,2300850,844863
RETRIEVE,54014,229118,175104
ADD,4041543,4820249,778706
DELETE,3628629,4701102,1072473
RETRIEVE,1280987,1489887,208900
ADD,2175256,2313584,138328
RETRIEVE,38953,193327,154374
RETRIEVE,940340,1152928,212588
RETRIEVE,421718,640104,218386
RETRIEVE,3550130,3730654,180524
ADD,815108,2043159,1228051
DELETE,3664519,4563876,899357
ADD,3616523,4362062,745539
DELETE,1478525,2223314,744789
ADD,1121552,2192922,1071370
RETRIEVE,3871527,3989701,118174
RETRIEVE,3943630,4191132,247502
DELETE,2175133,2702346,527213
DELETE,1346194,2424828,1078634
DELETE,1622353,2524804,902451
RETRIEVE,4278083,4378699,100616
RETRIEVE,842891,998785,155894
RETRIEVE,4560641,4773977,213336
ADD,570513,1485610,915097
DELETE,963467,1449972,486505
ADD,2575523,3708520,1132997
RETRIEVE,1822670,2063056,240386
RETRIEVE,2268180,2411962,143782
ADD,2938195,3851449,913254
RETRIEVE,1758123,1961125,203002
RETRIEVE,4216080,4423354,207274
DELETE,571196,1278417,707221
RETRIEVE,2334256,2507800,173544
RETRIEVE,3474746,3668906,194160
DELETE,1176751,2088495,911744
ADD,1176154,1778196,602042
DELETE,2755954,3633623,877669
RETRIEVE,4423665,4500455,76790
RETRIEVE,1991418,2119640,128222
DELETE,2664519,3529134,864615
RETRIEVE,4339671,4502599,162928
RETRIEVE,4632788,4759154,126366
RETRIEVE,3989124,4256746,267622
DELETE,2377612,3375719,998107
DELETE,942984,1761416,818432
DELETE,3710071,4102199,392128
ADD,743449,1811466,1068017
RETRIEVE,1300968,1500908,199940
RETRIEVE,2082515,2249893,167378
RETRIEVE,3332698,3406050,73352
ADD,2710071,3492399,782328
RETRIEVE,2267984,2549084,281100
DELETE,618305,1545057,926752
RETRIEVE,1526505,1703557,177052
RETRIEVE,94945,343303,248358
RETRIEVE,612978,840776,227798
ADD,3531608,3812831,281223
ADD,2497055,3306927,809872
ADD,2927586,3811823,884237
RETRIEVE,475300,652612,177312
RETRIEVE,1827418,2071260,243842
ADD,1629706,2713444,1083738
RETRIEVE,3452454,3654310,201856
RETRIEVE,234438,423654,189216
ADD,2716356,3441949,725593
RETRIEVE,4669572,4889652,220080
RETRIEVE,4558310,4788060,229750
ADD,1845453,2392696,547243
ADD,1893950,2837165,943215
ADD,2248459,3019216,770757
ADD,1151922,1904965,753043
DELETE,1261066,1958791,697725
RETRIEVE,4569727,4777695,207968
DELETE,2496826,3013264,516438
DELETE,232165,1015160,782995
RETRIEVE,2409949,2574865,164916
RETRIEVE,1516715,1727439,210724
ADD,1030530,2048843,1018313
DELETE,1472067,2426659,954592
DELETE,16741,733690,716949
RETRIEVE,3082442,3197806,115364
DELETE,3100097,4477287,1377190
RETRIEVE,4509371,4690291,180920
RETRIEVE,277539,414513,136974
RETRIEVE,1231610,1455402,223792
DELETE,3431934,4225954,794020
RETRIEVE,3208599,3374181,165582
RETRIEVE,3161877,3384845,222968
DELETE,998362,1560279,561917
RETRIEVE,2073663,2209047,135384
DELETE,1508940,2167291,658351
DELETE,1569967,2091806,521839
DELETE,3332770,4133099,800329
DELETE,3650740,4803267,1152527
RETRIEVE,526505,661757,135252
RETRIEVE,3426722,3631868,205146
DELETE,2463945,3739152,1275207
RETRIEVE,2026080,2262930,236850
DELETE,1085239,1521188,435949
RETRIEVE,2662827,2856899,194072
DELETE,559448,1417763,858315
RETRIEVE,4292197,4461207,169010
DELETE,2343810,3115253,771443
ADD,3902750,4543100,640350
ADD,234315,1264199,1029884
ADD,647330,1607434,960104
DELETE,549798,1698202,1148404
DELETE,534819,1492459,957640
ADD,3274588,3950227,675639
RETRIEVE,3665991,3855089,189098
RETRIEVE,1755954,1935392,179438
RETRIEVE,1218645,1358399,139754
ADD,257338,909603,652265
DELETE,3693559,4639081,945522
ADD,146314,1227227,1080913
RETRIEVE,1620235,1939385,319150
RETRIEVE,1065825,1296139,230314
RETRIEVE,741049,992151,251102
RETRIEVE,1612426,1868002,255576
ADD,1889091,2955199,1066108
RETRIEVE,1669572,1875506,205934
DELETE,1421718,2298609,876891
DELETE,940663,1649283,708620
RETRIEVE,1469104,1649424,180320
RETRIEVE,337421,600575,263154
RETRIEVE,1652241,1843187,190946
DELETE,789846,1714930,925084
ADD,1381709,2120300,738591
DELETE,3182425,4100144,917719
DELETE,1710256,2832414,1122158
RETRIEVE,4526505,4631353,104848
RETRIEVE,2363130,2532028,168898
ADD,983284,1641867,658583
RETRIEVE,2368767,2544261,175494
RETRIEVE,2422546,2543118,120572
RETRIEVE,1677895,1893693,215798
DELETE,771967,1510493,738526
RETRIEVE,3017694,3127230,109536
ADD,3905563,4233275,327712
ADD,835347,1534656,699309
RETRIEVE,3224296,3375980,151684
RETRIEVE,3557544,3741774,184230
DELETE,2313105,3734728,1421623
ADD,3561010,4204853,643843
RETRIEVE,1711280,1906262,194982
DELETE,3182324,4020684,838360
RETRIEVE,1990723,2198331,207608
RETRIEVE,3990784,4222006,231222
DELETE,2421718,3196329,774611
RETRIEVE,2567514,2717820,150306
DELETE,2845453,3952278,1106825
RETRIEVE,2994409,3168487,174078
RETRIEVE,1557244,1837714,280470
DELETE,2059997,3149850,1089853
ADD,1734114,2743839,1009725
RETRIEVE,4170722,4361560,190838
DELETE,1466783,2822202,1355419
ADD,1142993,1930500,787507
RETRIEVE,3014863,3194763,179900
DELETE,2926010,3320361,394351
ADD,557244,1521980,964736
RETRIEVE,2053446,2245206,191760
DELETE,1418165,1996203,578038
DELETE,1899897,2753228,853331
ADD,3025947,4056878,1030931
