type,start,end,duration
ADD,2887194,4571473,1684279
RETRIEVE,1268480,1537762,269282
RETRIEVE,2642499,2977969,335470
DELETE,2343658,3413602,1069944
ADD,2510689,3625435,1114746
DELETE,1316602,2203758,887156
ADD,3041543,4277376,1235833
ADD,655627,2253599,1597972
RETRIEVE,4108906,4320250,211344
DELETE,786704,2134442,1347738
RETRIEVE,3591064,3842142,251078
RETRIEVE,3526961,3840473,313512
RETRIEVE,360715,643545,282830
RETRIEVE,3988215,4211317,223102
DELETE,1395182,2309075,913893
ADD,3668627,4656608,987981
DELETE,2766938,4148269,1381331
RETRIEVE,474974,635396,160422
RETRIEVE,4026080,4320846,294766
RETRIEVE,660218,1027474,367256
RETRIEVE,3752926,4024778,271852
ADD,3660066,4887644,1227578
RETRIEVE,1638663,1938263,299600
ADD,3098413,4826643,1728230
RETRIEVE,1352262,1652142,299880
RETRIEVE,1199600,1378900,179300
RETRIEVE,1561010,1715114,154104
RETRIEVE,1638873,1884687,245814
DELETE,1245040,2749302,1504262
ADD,878772,2066078,1187306
RETRIEVE,2950506,3414946,464440
ADD,1665303,2374766,709463
ADD,3683598,4735930,1052332
RETRIEVE,3696022,4025882,329860
RETRIEVE,4152668,4411814,259146
DELETE,248779,1545720,1296941
RETRIEVE,1685339,1901071,215732
DELETE,3017322,3654485,637163
RETRIEVE,4066760,4247430,180670
RETRIEVE,2722150,2910334,188184
RETRIEVE,495492,877154,381662
ADD,1442729,2995898,1553169
DELETE,2531608,3190904,659296
DELETE,3269349,4682078,1412729
DELETE,1712929,3735250,2022321
RETRIEVE,41547,372511,330964
RETRIEVE,2771973,2994305,222332
RETRIEVE,1951257,2169321,218064
RETRIEVE,3786704,3964980,178276
RETRIEVE,957618,1268672,311054
ADD,1520362,2651229,1130867
DELETE,3048947,3944691,895744
DELETE,770181,1487065,716884
ADD,2935283,3943664,1008381
ADD,3232638,4189629,956991
ADD,494646,2108293,1613647
RETRIEVE,2125255,2381973,256718
RETRIEVE,3832752,4085092,252340
ADD,2222024,3274763,1052739
ADD,2657407,4053904,1396497
DELETE,1406660,2208305,801645
DELETE,101972,868931,766959
DELETE,1966538,3562166,1595628
ADD,3232687,4836606,1603919
ADD,2957618,4453838,1496220
RETRIEVE,4188138,4383822,195684
RETRIEVE,3688685,3944431,255746
RETRIEVE,618139,994587,376448
RETRIEVE,2287516,2506482,218966
ADD,1391545,2703940,1312395
ADD,2017220,3012140,994920
ADD,573673,1354760,781087
DELETE,1940969,3035741,1094772
DELETE,2726028,3688448,962420
RETRIEVE,1713694,1974766,261072
ADD,1952643,3196768,1244125
DELETE,2338607,3759701,1421094
ADD,726028,1712842,986814
ADD,1872757,2849129,976372
DELETE,2338846,3815305,1476459
RETRIEVE,2650880,2815254,164374
RETRIEVE,2628943,2837519,208576
RETRIEVE,4137610,4277952,140342
DELETE,1824686,4542842,2718156
ADD,1857388,3369117,1511729
DELETE,4175256,4665494,490238
RETRIEVE,2409581,2614477,204896
DELETE,3372638,4395815,1023177
ADD,1273584,2860346,1586762
RETRIEVE,292584,530832,238248
DELETE,1216080,2571026,1354946
ADD,441810,1594930,1153120
DELETE,3175517,4337345,1161828
RETRIEVE,368883,653387,284504
DELETE,723752,1772952,1049200
DELETE,2371455,3648487,1277032
DELETE,1992832,4173464,2180632
RETRIEVE,2782698,3065100,282402
RETRIEVE,3248475,3483421,234946
ADD,2750642,3954225,1203583
ADD,2840508,3960971,1120463
DELETE,684746,2047743,1362997
RETRIEVE,1969085,2109285,140200
DELETE,2800560,4288664,1488104
RETRIEVE,125953,443421,317468
DELETE,1474862,2075644,600782
RETRIEVE,2757136,3114304,357168
RETRIEVE,3469818,3718288,248470
ADD,3923652,4672906,749254
RETRIEVE,1449796,1758976,309180
ADD,3059781,4486647,1426866
RETRIEVE,1803388,1948408,145020
ADD,2090372,2801475,711103
RETRIEVE,3454491,3877139,422648
RETRIEVE,1292584,1592064,299480
DELETE,1266573,2149041,882468
DELETE,3674594,4675212,1000618
RETRIEVE,1175517,1514817,339300
RETRIEVE,1833995,2188305,354310
ADD,2799274,3501215,701941
ADD,2489436,3365697,876261
RETRIEVE,628943,853429,224486
RETRIEVE,3557627,3788971,231344
RETRIEVE,2235124,2589016,353892
RETRIEVE,926010,1292736,366726
DELETE,3426551,4124008,697457
DELETE,3668402,4654530,986128
DELETE,519561,1714538,1194977
RETRIEVE,4373920,4665120,291200
ADD,2012877,3383026,1370149
ADD,4098413,4862203,763790
DELETE,2184335,3843943,1659608
DELETE,3940064,4784112,844048
DELETE,3022059,4763259,1741200
ADD,51597,1089726,1038129
RETRIEVE,957741,1238197,280456
ADD,1336860,1968696,631836
ADD,532779,2259814,1727035
RETRIEVE,1808868,2264434,455566
RETRIEVE,1387998,1580114,192116
DELETE,3376799,4470858,1094059
DELETE,2069761,3219101,1149340
RETRIEVE,784938,1084866,299928
RETRIEVE,3726028,3980074,254046
DELETE,2669212,4026437,1357225
ADD,3476365,4080918,604553
RETRIEVE,555980,742176,186196
DELETE,1050246,2607232,1556986
ADD,320315,2029896,1709581
RETRIEVE,266573,468173,201600
DELETE,3230873,4498177,1267304
RETRIEVE,1785459,2079811,294352
RETRIEVE,1814131,1995555,181424
RETRIEVE,624441,891605,267164
DELETE,966310,2564856,1598546
DELETE,3639538,4637330,997792
DELETE,3345800,4649829,1304029
ADD,1086160,2446211,1360051
RETRIEVE,2620940,2781254,160314
RETRIEVE,3392900,3536252,143352
RETRIEVE,2190823,2376019,185196
RETRIEVE,2454119,2653525,199406
RETRIEVE,328661,506373,177712
DELETE,2591064,3400194,809130
ADD,2710256,4098786,1388530
RETRIEVE,4474746,4667282,192536
ADD,1990784,2563031,572247
DELETE,1047992,1154385,106393
RETRIEVE,2179608,2588302,408694
DELETE,1202026,2189275,987249
ADD,2791047,4221897,1430850
RETRIEVE,4240322,4394058,153736
RETRIEVE,3822670,4170592,347922
RETRIEVE,3756722,4108112,351390
RETRIEVE,2234438,2554512,320074
DELETE,3069220,3902818,833598
DELETE,736338,2208795,1472457
RETRIEVE,4181921,4424373,242452
RETRIEVE,852696,1073120,220424
RETRIEVE,3480389,3617145,136756
RETRIEVE,1022059,1335951,313892
DELETE,3632788,4474909,842121
RETRIEVE,1286197,1452743,166546
RETRIEVE,4326982,4521338,194356
RETRIEVE,3073972,3243866,169894
RETRIEVE,1054531,1253945,199414
ADD,313105,1410054,1096949
DELETE,1080926,1683542,602616
RETRIEVE,3494646,3883744,389098
DELETE,2700040,3655827,955787
ADD,2949072,4168572,1219500
RETRIEVE,75492,317126,241634
DELETE,1865608,3135821,1270213
ADD,459222,951276,492054
RETRIEVE,683598,959372,275774
DELETE,1623030,2655406,1032376
ADD,823567,1751959,928392
RETRIEVE,2698766,3010488,311722
ADD,3620235,4690429,1070194
ADD,3481414,4327204,845790
ADD,2618139,3493121,874982
RETRIEVE,1332146,1473102,140956
RETRIEVE,3390379,3580651,190272
DELETE,793656,2096564,1302908
RETRIEVE,2117384,2400648,283264
RETRIEVE,555759,883993,328234
RETRIEVE,1888816,2184414,295598
ADD,2240322,3527110,1286788
RETRIEVE,1904193,2286153,381960
ADD,91891,1424695,1332804
RETRIEVE,1618139,1867229,249090
DELETE,2608099,3434897,826798
RETRIEVE,3440478,3677006,236528
RETRIEVE,4106893,4299361,192468
RETRIEVE,852480,1108458,255978
DELETE,841965,2493578,1651613
RETRIEVE,4187450,4330268,142818
DELETE,3733298,4569740,836442
RETRIEVE,2391430,2647964,256534
RETRIEVE,3558562,3864522,305960
RETRIEVE,3050246,3387406,337160
DELETE,3466783,4131666,664883
RETRIEVE,321705,607081,285376
ADD,4209,1358961,1354752
ADD,2612426,3653983,1041557
ADD,1353707,2281450,927743
ADD,2101972,2837719,735747
ADD,3267072,4725734,1458662
ADD,1338906,3125817,1786911
RETRIEVE,1662506,1963272,300766
ADD,3603866,4669279,1065413
DELETE,2420905,4040491,1619586
RETRIEVE,4263333,4534595,271262
RETRIEVE,302389,531647,229258
DELETE,92225,1431338,1339113
ADD,4498305,4760990,262685
RETRIEVE,4171355,4486031,314676
RETRIEVE,2623561,2994367,370806
DELETE,2065825,2926623,860798
ADD,1929131,3278676,1349545
ADD,3111496,3466408,354912
ADD,618971,1660667,1041696
RETRIEVE,1338607,1642357,303750
DELETE,2786704,4022833,1236129
ADD,2372638,3640378,1267740
RETRIEVE,2876977,3168579,291602
RETRIEVE,3287708,3446744,159036
ADD,2387178,3628079,1240901
ADD,1254033,2957277,1703244
RETRIEVE,4140994,4413328,272334
DELETE,665303,1613873,948570
RETRIEVE,2603866,2807330,203464
ADD,2455987,3255983,799996
DELETE,1208599,2622245,1413646
DELETE,2820435,3941778,1121343
RETRIEVE,4192565,4562903,370338
ADD,1069220,2059443,990223
RETRIEVE,2476365,2770505,294140
ADD,2857388,4179418,1322030
RETRIEVE,4232165,4501021,268856
RETRIEVE,4306138,4607118,300980
RETRIEVE,1935283,2205225,269942
ADD,3368883,4528812,1159929
ADD,135422,1804322,1668900
DELETE,1387488,2351289,963801
DELETE,182324,1639216,1456892
RETRIEVE,43102,301706,258604
DELETE,2972704,4364866,1392162
RETRIEVE,3234438,3415984,181546
ADD,2210721,2810938,600217
RETRIEVE,1794161,1953983,159822
RETRIEVE,2937063,3201441,264378
DELETE,2582433,3954759,1372326
ADD,2218645,4093596,1874951
RETRIEVE,2225113,2532183,307070
DELETE,2030542,3316144,1285602
ADD,2216080,3544502,1328422
RETRIEVE,1935942,2211966,276024
RETRIEVE,1479190,1691224,212034
DELETE,2074989,3325126,1250137
ADD,2348739,4117445,1768706
RETRIEVE,943630,1232188,288558
ADD,23468,1131989,1108521
DELETE,2012345,3494974,1482629
RETRIEVE,3741049,3960571,219522
RETRIEVE,220705,346557,125852
RETRIEVE,4277539,4516563,239024
RETRIEVE,889091,1137811,248720
RETRIEVE,3069292,3397598,328306
DELETE,2305699,3038703,733004
RETRIEVE,4124349,4276335,151986
DELETE,3573673,4818613,1244940
DELETE,245407,1591571,1346164
ADD,2192272,3212799,1020527
DELETE,1974865,3316387,1341522
DELETE,955854,2573300,1617446
DELETE,1668387,2923546,1255159
RETRIEVE,1210771,1491215,280444
DELETE,2992914,3730977,738063
ADD,2866957,3633221,766264
RETRIEVE,3697729,3963901,266172
RETRIEVE,2628629,2777023,148394
ADD,1905563,3158174,1252611
RETRIEVE,3900770,4007508,106738
RETRIEVE,3090303,3370181,279878
RETRIEVE,1668627,1818689,150062
RETRIEVE,181793,463959,282166
DELETE,2390379,3409729,1019350
ADD,1219575,2200839,981264
ADD,2480389,3182079,701690
DELETE,3770181,4535101,764920
ADD,2091070,3363470,1272400
DELETE,1695260,2386296,691036
DELETE,300968,1161868,860900
RETRIEVE,3865608,4061912,196304
DELETE,2866274,4618397,1752123
DELETE,2146205,3557210,1411005
RETRIEVE,1558786,1794164,235378
RETRIEVE,4111496,4284968,173472
RETRIEVE,520773,781151,260378
DELETE,3487338,4705763,1218425
DELETE,1498305,2135765,637460
RETRIEVE,4071912,4413384,341472
RETRIEVE,1766685,2024019,257334
RETRIEVE,647270,844328,197058
DELETE,941547,1986977,1045430
ADD,2921018,3861324,940306
RETRIEVE,3990723,4281421,290698
ADD,1092225,3284567,2192342
RETRIEVE,362585,626259,263674
DELETE,1833100,2816652,983552
ADD,2356360,4097384,1741024
RETRIEVE,2833995,3036801,202806
RETRIEVE,2326982,2723568,396586
ADD,2001580,3347957,1346377
DELETE,2667312,4068432,1401120
RETRIEVE,3334940,3524986,190046
RETRIEVE,4656856,4895630,238774
RETRIEVE,4596907,4824125,227218
RETRIEVE,1557544,1899252,341708
RETRIEVE,1630485,1901537,271052
RETRIEVE,3151573,3316891,165318
RETRIEVE,3890859,4249511,358652
DELETE,2441699,2917744,476045
RETRIEVE,1012344,1308804,296460
DELETE,3523972,4000462,476490
RETRIEVE,3484488,3767922,283434
RETRIEVE,3569967,3724119,154152
RETRIEVE,1069761,1354671,284910
ADD,1430458,2528806,1098348
RETRIEVE,3044241,3262159,217918
RETRIEVE,3423714,3688204,264490
DELETE,4054014,4548255,494241
RETRIEVE,3194299,3385099,190800
ADD,3469104,4709477,1240373
RETRIEVE,656726,1006860,350134
DELETE,2472067,3075526,603459
DELETE,2176751,3921388,1744637
ADD,959787,2090487,1130700
RETRIEVE,1852696,2103922,251226
ADD,2033379,3167840,1134461
RETRIEVE,3222510,3407226,184716
RETRIEVE,2171537,2462493,290956
RETRIEVE,2887642,3128508,240866
RETRIEVE,3292039,3647657,355618
ADD,853326,1975808,1122482
ADD,3205650,4446208,1240558
RETRIEVE,1621395,1950753,329358
DELETE,729657,1994960,1265303
DELETE,660228,2555644,1895416
ADD,2639916,3542441,902525
RETRIEVE,1224296,1579848,355552
ADD,725700,1617164,891464
RETRIEVE,3913967,4073637,159670
RETRIEVE,2680498,2852930,172432
DELETE,1983810,3049427,1065617
RETRIEVE,3144877,3479859,334982
ADD,1343658,1919287,575629
DELETE,2991418,4421601,1430183
RETRIEVE,327392,532438,205046
DELETE,2785459,3951438,1165979
RETRIEVE,1499537,1677437,177900
ADD,1290271,2448523,1158252
RETRIEVE,3757136,4187210,430074
ADD,222510,1597013,1374503
DELETE,1847911,2777489,929578
ADD,3098653,3680869,582216
DELETE,2155379,3698181,1542802
ADD,1184335,1695641,511306
ADD,2137258,4059727,1922469
RETRIEVE,3101557,3455919,354362
ADD,1234315,2633258,1398943
RETRIEVE,1986829,2288581,301752
RETRIEVE,463367,819535,356168
RETRIEVE,4426551,4592561,166010
ADD,224296,1551856,1327560
DELETE,922123,2027077,1104954
DELETE,2608160,4065414,1457254
ADD,3352262,3977363,625101
RETRIEVE,3735916,4099668,363752
ADD,469818,1665730,1195912
DELETE,685047,2037390,1352343
RETRIEVE,1406064,1610944,204880
DELETE,3687328,4441956,754628
RETRIEVE,3317878,3561834,243956
ADD,1481414,2411288,929874
DELETE,1701390,3151510,1450120
ADD,3338846,4702065,1363219
RETRIEVE,581104,967928,386824
DELETE,287516,1570542,1283026
DELETE,1440478,2777145,1336667
RETRIEVE,188298,411780,223482
DELETE,657407,1909759,1252352
ADD,1940663,3576109,1635446
ADD,680498,1607787,927289
DELETE,3074989,4051593,976604
RETRIEVE,1652752,1794198,141446
ADD,1572706,3146905,1574199
ADD,899725,2240710,1340985
RETRIEVE,1372638,1653206,280568
RETRIEVE,2597461,2917277,319816
DELETE,3095066,4360351,1265285
RETRIEVE,763060,1065938,302878
RETRIEVE,1534467,1747613,213146
DELETE,3593714,4594869,1001155
RETRIEVE,4338906,4622892,283986
RETRIEVE,1250930,1490816,239886
RETRIEVE,3268480,3495260,226780
RETRIEVE,1211193,1556627,345434
RETRIEVE,1958454,2062950,104496
ADD,2776142,4538271,1762129
RETRIEVE,2957741,3196941,239200
RETRIEVE,2089776,2388036,298260
RETRIEVE,2348464,2672446,323982
ADD,2430458,3592991,1162533
RETRIEVE,2274588,2484604,210016
RETRIEVE,4230873,4489853,258980
RETRIEVE,4266573,4552107,285534
ADD,1507148,2940101,1432953
ADD,3051597,3641799,590202
DELETE,2481414,3806695,1325281
ADD,2685339,4313995,1628656
DELETE,497774,1594019,1096245
RETRIEVE,4203874,4492176,288302
RETRIEVE,287708,613570,325862
RETRIEVE,1931566,2112926,181360
RETRIEVE,2231730,2383926,152196
ADD,1992015,3522671,1530656
DELETE,2989124,4218768,1229644
DELETE,2520362,3746523,1226161
ADD,1052829,2303254,1250425
ADD,1931422,3191519,1260097
RETRIEVE,1502047,1760247,258200
DELETE,561010,2063243,1502233
DELETE,2936712,4567989,1631277
ADD,1735916,3114505,1378589
RETRIEVE,4403,368483,364080
RETRIEVE,4075535,4421377,345842
DELETE,608580,1639326,1030746
RETRIEVE,1098413,1335315,236902
ADD,1475300,2863163,1387863
DELETE,2014863,3449660,1434797
DELETE,544894,1629698,1084804
DELETE,1202689,2579453,1376764
RETRIEVE,1834660,1990270,155610
ADD,363551,1389071,1025520
RETRIEVE,4544894,4808640,263746
ADD,1182425,1985672,803247
RETRIEVE,2174069,2422971,248902
DELETE,3238339,3709733,471394
RETRIEVE,1035079,1309841,274762
ADD,2418165,4335140,1916975
DELETE,2574515,3946035,1371520
ADD,3746733,4531294,784561
RETRIEVE,1213881,1490837,276956
ADD,1765420,3249365,1483945
ADD,254258,1460435,1206177
DELETE,455987,1913491,1457504
RETRIEVE,3422546,3701136,278590
RETRIEVE,219557,447389,227832
ADD,2055050,4092203,2037153
RETRIEVE,4620665,4790663,169998
DELETE,292197,1348809,1056612
ADD,808868,3054861,2245993
DELETE,2790905,3503027,712122
RETRIEVE,2544366,2657412,113046
DELETE,1248779,2119852,871073
DELETE,1981288,4193947,2212659
RETRIEVE,1174069,1436163,262094
RETRIEVE,4419781,4735231,315450
RETRIEVE,4463149,4778755,315606
DELETE,2132085,3321253,1189168
RETRIEVE,1373920,1600764,226844
DELETE,3102562,3582507,479945
ADD,3065825,4105112,1039287
DELETE,2651156,4743878,2092722
ADD,3219557,4324279,1104722
RETRIEVE,1983284,2416082,432798
RETRIEVE,2693962,2969124,275162
ADD,2438780,3804649,1365869
DELETE,604031,2549300,1945269
ADD,1664519,2858208,1193689
ADD,2846038,4391554,1545516
ADD,1408733,2963986,1555253
RETRIEVE,3996456,4179054,182598
RETRIEVE,1368883,1675723,306840
RETRIEVE,1546593,1834351,287758
RETRIEVE,4137485,4469331,331846
ADD,682992,1700675,1017683
RETRIEVE,1613996,1950094,336098
ADD,2432720,4160135,1727415
RETRIEVE,4101557,4369419,267862
RETRIEVE,1419838,1756470,336632
DELETE,2497336,3651447,1154111
ADD,359822,1252481,892659
ADD,3520362,4377436,857074
DELETE,1337065,2832627,1495562
DELETE,2095175,4082995,1987820
ADD,2366014,3168604,802590
ADD,2668402,3856829,1188427
RETRIEVE,3667312,3945322,278010
RETRIEVE,3537440,3750878,213438
DELETE,3217713,4307029,1089316
RETRIEVE,2243200,2468538,225338
RETRIEVE,4041964,4232752,190788
ADD,3364293,4855538,1491245
RETRIEVE,3840508,4157294,316786
DELETE,230632,1138707,908075
ADD,2497882,3684530,1186648
RETRIEVE,1401771,1607467,205696
RETRIEVE,3401771,3699521,297750
RETRIEVE,748056,1031116,283060
DELETE,3498305,4155396,657091
RETRIEVE,620940,849858,228918
RETRIEVE,2979265,3373297,394032
RETRIEVE,2349264,2611518,262254
ADD,1222510,2652832,1430322
DELETE,3596907,4648887,1051980
ADD,2665991,3882804,1216813
ADD,921018,1878574,957556
RETRIEVE,3233426,3634512,401086
RETRIEVE,314363,583001,268638
DELETE,2663943,3661364,997421
ADD,1558562,3264150,1705588
DELETE,1646944,2445365,798421
RETRIEVE,4205168,4550066,344898
RETRIEVE,3257338,3511058,253720
RETRIEVE,1859382,2104524,245142
ADD,716356,1816242,1099886
DELETE,557627,1535102,977475
ADD,2409780,4166341,1756561
RETRIEVE,2025947,2059403,33456
ADD,348739,2390321,2041582
RETRIEVE,4123538,4316552,193014
DELETE,660066,1517177,857111
ADD,2193572,3114450,920878
RETRIEVE,2542006,2728644,186638
RETRIEVE,3233581,3403073,169492
ADD,3190823,4498724,1307901
RETRIEVE,4758764,4885216,126452
RETRIEVE,2129491,2382773,253282
ADD,2624441,4379862,1755421
RETRIEVE,3210721,3372823,162102
ADD,3593556,4501446,907890
RETRIEVE,1688909,2111381,422472
RETRIEVE,1684130,1987188,303058
DELETE,1521008,2237651,716643
ADD,3140994,4772911,1631917
RETRIEVE,4380026,4659886,279860
ADD,2306506,3283592,977086
RETRIEVE,1187450,1397338,209888
RETRIEVE,1647330,1907052,259722
RETRIEVE,238523,470451,231928
RETRIEVE,1119847,1343675,223828
ADD,889131,2410662,1521531
DELETE,2859382,4110094,1250712
ADD,2558310,3733424,1175114
DELETE,2239967,3209530,969563
ADD,2696765,3810038,1113273
DELETE,992015,2174105,1182090
RETRIEVE,2770725,3097959,327234
RETRIEVE,1267984,1464266,196282
DELETE,560385,1576085,1015700
ADD,2789846,4646426,1856580
DELETE,264427,1689616,1425189
ADD,1625100,3136486,1511386
RETRIEVE,1210721,1414331,203610
ADD,2652241,3578233,925992
ADD,3290271,4581969,1291698
RETRIEVE,3866957,4051315,184358
DELETE,3758764,4889640,1130876
ADD,1233781,2662491,1428710
ADD,2264427,3345562,1081135
ADD,639538,1851802,1212264
RETRIEVE,777612,1004224,226612
RETRIEVE,1528439,1787617,259178
DELETE,1692556,3781590,2089034
ADD,2754973,3848115,1093142
RETRIEVE,2343889,2594067,250178
ADD,90969,995950,904981
RETRIEVE,2855776,3129624,273848
ADD,2171355,3785715,1614360
RETRIEVE,3887283,4117355,230072
RETRIEVE,3455987,3819353,363366
RETRIEVE,4190823,4437329,246506
RETRIEVE,3231730,3450090,218360
DELETE,4233781,4257016,23235
DELETE,220884,1671606,1450722
RETRIEVE,2766685,2923239,156554
DELETE,1992864,3216940,1224076
RETRIEVE,3202026,3312264,110238
RETRIEVE,4459222,4682894,223672
RETRIEVE,701414,973028,271614
ADD,4002345,4550042,547697
ADD,931886,2576893,1645007
DELETE,702088,2677976,1975888
ADD,2872085,4120388,1248303
ADD,4073972,4737419,663447
ADD,2495492,3748214,1252722
DELETE,812737,2226383,1413646
DELETE,3222024,4758100,1536076
DELETE,531608,1229166,697558
RETRIEVE,1526961,1917507,390546
ADD,581828,2047503,1465675
ADD,316602,1787002,1470400
ADD,2763060,4337611,1574551
ADD,1318801,2781187,1462386
DELETE,1580,1601719,1600139
DELETE,3265417,4309290,1043873
DELETE,3307284,4860101,1552817
RETRIEVE,1305930,1541142,235212
RETRIEVE,80782,294918,214136
DELETE,2091812,3284399,1192587
RETRIEVE,665023,917915,252892
ADD,2986829,4502338,1515509
RETRIEVE,1478322,1878452,400130
DELETE,1777558,2767373,989815
DELETE,3188138,4685322,1497184
ADD,1497882,2587911,1090029
RETRIEVE,3979265,4216479,237214
RETRIEVE,2756722,3077396,320674
DELETE,2751831,3363341,611510
DELETE,1155206,2345059,1189853
DELETE,2711280,4541512,1830232
ADD,231610,1557614,1326004
RETRIEVE,1484488,1675710,191222
ADD,294154,1693236,1399082
ADD,1602460,2528619,926159
DELETE,2537231,3694890,1157659
RETRIEVE,463149,660533,197384
RETRIEVE,3287837,3544525,256688
DELETE,1342738,2381497,1038759
DELETE,2463149,3725163,1262014
RETRIEVE,3225100,3485876,260776
DELETE,1947385,2934662,987277
DELETE,1216750,2215774,999024
RETRIEVE,2028023,2234565,206542
RETRIEVE,3254033,3627379,373346
DELETE,1218034,1989801,771767
DELETE,3606602,4856165,1249563
ADD,2382928,3532416,1149488
DELETE,826758,1564700,737942
RETRIEVE,1581017,1939785,358768
RETRIEVE,789195,1132329,343134
RETRIEVE,1478968,1714062,235094
ADD,3403856,4683556,1279700
RETRIEVE,1841241,2126883,285642
RETRIEVE,729694,1049248,319554
DELETE,1820435,3165125,1344690
RETRIEVE,3146314,3372754,226440
RETRIEVE,1066760,1285968,219208
DELETE,1928646,2974076,1045430
DELETE,1035470,1941887,906417
RETRIEVE,478600,777294,298694
RETRIEVE,3845394,4047352,201958
RETRIEVE,2245040,2522924,277884
DELETE,422716,691886,269170
RETRIEVE,4557244,4721330,164086
ADD,982500,2855987,1873487
RETRIEVE,4346194,4544100,197906
DELETE,3581828,4823247,1241419
RETRIEVE,935942,1119590,183648
ADD,1867824,2969387,1101563
ADD,1947266,3050034,1102768
RETRIEVE,666804,877870,211066
DELETE,2941547,3858812,917265
RETRIEVE,3979461,4114065,134604
DELETE,3618347,4457772,839425
RETRIEVE,294055,499545,205490
DELETE,440478,1868215,1427737
DELETE,1742657,3053523,1310866
DELETE,669572,2445523,1775951
ADD,2713114,4028519,1315405
RETRIEVE,3090372,3321926,231554
DELETE,1915029,2947655,1032626
ADD,2175517,3414648,1239131
RETRIEVE,1080527,1502999,422472
