type,start,end,duration
ADD,6938778,7404947,466169
ADD,3720830,4705318,984488
DELETE,2736871,3805860,1068989
DELETE,4496854,5014061,517207
ADD,5550169,6274696,724527
ADD,1110035,1829856,719821
DELETE,3546883,4765104,1218221
RETRIEVE,5171482,5288484,117002
ADD,4887323,5862463,975140
RETRIEVE,6121454,6309532,188078
ADD,4170157,5041887,871730
DELETE,9112018,9834906,722888
RETRIEVE,7002465,7178087,175622
RETRIEVE,4263366,4462974,199608
RETRIEVE,4932924,5222994,290070
DELETE,8822756,9739419,916663
RETRIEVE,3560024,3729320,169296
RETRIEVE,121454,317340,195886
RETRIEVE,4462856,4729528,266672
RETRIEVE,9108968,9299708,190740
ADD,8059301,9152285,1092984
RETRIEVE,6184511,6420443,235932
ADD,6187395,7590340,1402945
ADD,7201928,7933645,731717
RETRIEVE,3350204,3480284,130080
DELETE,4589338,5920762,1331424
ADD,6375236,7273667,898431
RETRIEVE,1072232,1305228,232996
DELETE,7713521,8754198,1040677
DELETE,6255927,6841108,585181
DELETE,760648,1580275,819627
RETRIEVE,2736206,2977090,240884
ADD,5727574,6867520,1139946
RETRIEVE,3961478,4149690,188212
RETRIEVE,5496913,5674307,177394
DELETE,4561223,5859536,1298313
DELETE,6214877,7383839,1168962
ADD,7938551,9227145,1288594
ADD,2743635,3520229,776594
RETRIEVE,9593894,9793566,199672
RETRIEVE,8365731,8491859,126128
RETRIEVE,3095218,3356334,261116
RETRIEVE,2380757,2567299,186542
DELETE,3175787,4693992,1518205
DELETE,6342535,7588559,1246024
RETRIEVE,7114979,7345643,230664
RETRIEVE,2647220,2889104,241884
DELETE,1772521,3439911,1667390
DELETE,6921957,7901489,979532
DELETE,2574824,3809110,1234286
ADD,4859010,5421020,562010
DELETE,3138860,4141275,1002415
RETRIEVE,6966355,7192953,226598
ADD,8125735,8908026,782291
DELETE,4622895,5508198,885303
DELETE,1515399,2069108,553709
ADD,5288796,6068660,779864
RETRIEVE,4445946,4745360,299414
RETRIEVE,2394057,2587757,193700
ADD,4928823,6088910,1160087
DELETE,1428946,2188817,759871
RETRIEVE,5713160,5994344,281184
DELETE,6224080,7741636,1517556
DELETE,4746208,5625739,879531
RETRIEVE,4059301,4265103,205802
ADD,3923645,5014971,1091326
RETRIEVE,499756,682350,182594
ADD,6809234,8187054,1377820
RETRIEVE,5034559,5157087,122528
RETRIEVE,5907890,6086338,178448
DELETE,1582714,2605335,1022621
DELETE,5925657,7380094,1454437
DELETE,3193074,4188253,995179
ADD,4646785,5808048,1161263
ADD,8624497,9601490,976993
ADD,37782,576566,538784
ADD,2159788,3356330,1196542
DELETE,1305079,2310616,1005537
DELETE,6027061,7144226,1117165
DELETE,4422113,5436405,1014292
RETRIEVE,6899657,7163193,263536
DELETE,6352069,7104093,752024
DELETE,7302120,8330966,1028846
ADD,419188,1137944,718756
ADD,7970663,9257636,1286973
DELETE,4215911,5017908,801997
DELETE,6746093,7774819,1028726
DELETE,2638990,3442423,803433
ADD,3060361,3556065,495704
RETRIEVE,7551752,7744744,192992
DELETE,2760646,3448495,687849
RETRIEVE,184626,385638,201012
DELETE,7485889,8610511,1124622
RETRIEVE,8263867,8456075,192208
RETRIEVE,684650,901444,216794
ADD,7274590,8293005,1018415
ADD,1292100,2177792,885692
RETRIEVE,8653026,8881608,228582
DELETE,878865,1272484,393619
ADD,3808608,4322508,513900
ADD,6873125,7786064,912939
DELETE,3654780,4367467,712687
DELETE,8502545,9772592,1270047
ADD,867309,2086188,1218879
ADD,5160297,5755687,595390
ADD,2193260,3353004,1159744
RETRIEVE,5080458,5345526,265068
RETRIEVE,388114,655738,267624
DELETE,3035763,3993069,957306
RETRIEVE,7992512,8207134,214622
RETRIEVE,5457600,5665990,208390
RETRIEVE,1145681,1346195,200514
RETRIEVE,3707679,3892981,185302
ADD,6919752,7789815,870063
ADD,2029459,2936672,907213
DELETE,3334565,3984069,649504
RETRIEVE,7702258,7959596,257338
RETRIEVE,55718,207060,151342
ADD,7473489,8334815,861326
ADD,7905951,8775180,869229
RETRIEVE,7703527,7911047,207520
RETRIEVE,9266965,9487135,220170
RETRIEVE,1028140,1385732,357592
ADD,2328857,3127750,798893
DELETE,8556000,9469346,913346
RETRIEVE,9192003,9295227,103224
DELETE,2792214,3991832,1199618
RETRIEVE,1855310,2110714,255404
DELETE,4205617,5177691,972074
DELETE,5063830,6133903,1070073
DELETE,6462856,7319244,856388
RETRIEVE,8717348,8887212,169864
DELETE,3373935,5066812,1692877
RETRIEVE,840180,1030402,190222
RETRIEVE,1340006,1610708,270702
RETRIEVE,5995185,6331655,336470
DELETE,2154088,3391468,1237380
RETRIEVE,1905951,2225813,319862
DELETE,4929874,5864353,934479
RETRIEVE,8195323,8441211,245888
DELETE,6352982,7226185,873203
DELETE,6707368,7419435,712067
RETRIEVE,3384874,3595070,210196
ADD,4611765,5623102,1011337
ADD,39893,874528,834635
ADD,4692454,5684493,992039
DELETE,5662181,6252587,590406
RETRIEVE,283801,468255,184454
DELETE,2305488,3413008,1107520
DELETE,6970361,7847502,877141
DELETE,2898977,3826118,927141
RETRIEVE,6988119,7222401,234282
DELETE,451712,1266772,815060
RETRIEVE,3454155,3636969,182814
RETRIEVE,7145286,7365086,219800
DELETE,620561,1283869,663308
RETRIEVE,2061906,2253182,191276
DELETE,3785056,5015886,1230830
ADD,5168396,6171821,1003425
DELETE,1600990,2790751,1189761
DELETE,8553344,9803750,1250406
ADD,4605768,5038066,432298
DELETE,6348219,7072867,724648
DELETE,3296008,4095049,799041
ADD,3854912,4604212,749300
RETRIEVE,1774794,2030490,255696
RETRIEVE,4703885,4929901,226016
DELETE,2878865,3421290,542425
ADD,7173717,8375827,1202110
RETRIEVE,2149612,2393302,243690
ADD,5390724,6821305,1430581
DELETE,2636111,3776474,1140363
RETRIEVE,6481665,6604247,122582
RETRIEVE,9627639,9722825,95186
DELETE,4786834,5912105,1125271
RETRIEVE,3984463,4129661,145198
ADD,8847060,9728555,881495
RETRIEVE,6624336,6707438,83102
ADD,7475919,8364501,888582
ADD,8109837,9111122,1001285
RETRIEVE,2198325,2445499,247174
RETRIEVE,4144963,4589945,444982
ADD,7499992,8207436,707444
RETRIEVE,5919456,6146802,227346
DELETE,6260694,7340903,1080209
DELETE,622271,1664662,1042391
DELETE,1930579,2575089,644510
ADD,6193260,7387755,1194495
RETRIEVE,5702258,5957004,254746
RETRIEVE,8394057,8537451,143394
DELETE,1052806,2243753,1190947
ADD,2760161,3570690,810529
RETRIEVE,8753305,8931119,177814
RETRIEVE,6760646,6935660,175014
DELETE,7885260,8504348,619088
ADD,1664108,2337959,673851
DELETE,8288295,9146138,857843
DELETE,4253780,5307307,1053527
ADD,2812546,3780460,967914
DELETE,3441154,4405177,964023
DELETE,6383237,7736886,1353649
RETRIEVE,1039984,1160174,120190
RETRIEVE,4322831,4368049,45218
RETRIEVE,6652827,6877393,224566
DELETE,7626768,8913426,1286658
DELETE,8530172,9261462,731290
DELETE,8775042,9412372,637330
ADD,5451736,6382009,930273
DELETE,6414235,7648021,1233786
DELETE,1127625,2190185,1062560
RETRIEVE,7901350,8083236,181886
ADD,184511,987508,802997
ADD,7228156,8691747,1463591
DELETE,2502990,3538822,1035832
RETRIEVE,8921957,9133251,211294
RETRIEVE,4082764,4209908,127144
DELETE,5105850,5641577,535727
RETRIEVE,2715144,3027272,312128
ADD,5708966,7080690,1371724
ADD,8762954,9773086,1010132
RETRIEVE,2429058,2659538,230480
RETRIEVE,3933989,4115111,181122
ADD,4464167,5149885,685718
DELETE,3637860,4995965,1358105
DELETE,1600677,2253294,652617
ADD,340609,1408681,1068072
DELETE,7020112,7884088,863976
ADD,8909338,9350058,440720
DELETE,3484515,4128599,644084
ADD,870210,1767918,897708
ADD,6326234,7137699,811465
DELETE,6772142,7664393,892251
ADD,5835774,6915427,1079653
ADD,6591506,7296717,705211
DELETE,3853780,5133165,1279385
DELETE,4940565,5657431,716866
DELETE,4081279,5309710,1228431
ADD,4879071,5877826,998755
DELETE,1140093,1424151,284058
RETRIEVE,4496702,4732300,235598
RETRIEVE,5189874,5295584,105710
RETRIEVE,7015384,7171086,155702
ADD,1937547,2641730,704183
RETRIEVE,8840489,9026239,185750
RETRIEVE,3355860,3531900,176040
RETRIEVE,4542937,4718639,175702
RETRIEVE,915003,1176983,261980
RETRIEVE,9420987,9625681,204694
DELETE,4562663,5160388,597725
ADD,3757459,4710504,953045
RETRIEVE,2557340,2745752,188412
RETRIEVE,5222120,5415652,193532
DELETE,690788,1772460,1081672
RETRIEVE,2093093,2287381,194288
ADD,5933027,6771174,838147
RETRIEVE,6909809,7117761,207952
RETRIEVE,8179242,8363128,183886
DELETE,8267526,9144343,876817
DELETE,8184511,8500772,316261
RETRIEVE,6124835,6419943,295108
RETRIEVE,9314003,9515697,201694
ADD,8723207,9805444,1082237
DELETE,2323653,3107473,783820
RETRIEVE,6918213,7118943,200730
DELETE,1615589,2636977,1021388
ADD,2186735,3062310,875575
ADD,8018320,8401554,383234
ADD,7406954,8081981,675027
ADD,6631252,7450342,819090
DELETE,4746460,5395695,649235
RETRIEVE,4109837,4325861,216024
DELETE,2588982,3750338,1161356
ADD,2701026,3706572,1005546
ADD,7172155,8263425,1091270
RETRIEVE,714407,937889,223482
RETRIEVE,7192003,7322701,130698
RETRIEVE,4980807,5197913,217106
RETRIEVE,1021782,1238464,216682
DELETE,6929874,7948668,1018794
DELETE,7892671,9161606,1268935
RETRIEVE,7459058,7722196,263138
ADD,3201355,3898228,696873
RETRIEVE,6197262,6423390,226128
RETRIEVE,8859010,9046050,187040
RETRIEVE,3588581,3805339,216758
RETRIEVE,8760717,8886441,125724
ADD,1525513,2583255,1057742
RETRIEVE,8355226,8537502,182276
RETRIEVE,4142900,4393882,250982
DELETE,3492995,4477826,984831
DELETE,4829493,5618927,789434
DELETE,7418903,8371577,952674
ADD,4108041,5387111,1279070
DELETE,5691757,6440261,748504
DELETE,38566,541626,503060
DELETE,3740212,4058669,318457
RETRIEVE,3756354,3936200,179846
ADD,1023710,1386701,362991
DELETE,4055718,4708066,652348
RETRIEVE,3090379,3358305,267926
RETRIEVE,5198146,5371704,173558
DELETE,224080,1270594,1046514
ADD,6582600,7683756,1101156
ADD,5971214,7131032,1159818
RETRIEVE,2248759,2464393,215634
ADD,2169294,3233012,1063718
DELETE,5935059,6864424,929365
ADD,8185615,9079673,894058
RETRIEVE,7568540,7861396,292856
DELETE,6369965,7001218,631253
ADD,941216,1520995,579779
ADD,1048520,1887973,839453
RETRIEVE,2184626,2391088,206462
RETRIEVE,9297193,9514591,217398
DELETE,4260781,4978156,717375
RETRIEVE,2826063,3043123,217060
DELETE,3061319,3896751,835432
RETRIEVE,7459561,7664039,204478
ADD,7030620,7886601,855981
RETRIEVE,8166410,8403676,237266
ADD,3633896,4648809,1014913
DELETE,1837530,2867942,1030412
RETRIEVE,720654,921192,200538
DELETE,3038914,4008310,969396
ADD,3867764,5451756,1583992
DELETE,6355368,7333973,978605
ADD,2940703,3662460,721757
ADD,8241276,9124253,882977
RETRIEVE,3783448,4011900,228452
ADD,7358237,7942287,584050
ADD,1560024,2430207,870183
RETRIEVE,3995185,4183567,188382
DELETE,7590207,8366930,776723
ADD,7456741,8672183,1215442
DELETE,772612,1423181,650569
ADD,5875036,7184040,1309004
RETRIEVE,7885133,8032479,147346
DELETE,7582714,8702880,1120166
ADD,6317540,7368278,1050738
RETRIEVE,804108,1020318,216210
ADD,1222314,1986382,764068
ADD,2441054,3282823,841769
RETRIEVE,4491871,4668943,177072
RETRIEVE,2188293,2378419,190126
DELETE,4792331,6114129,1321798
DELETE,2582600,3597411,1014811
RETRIEVE,4788988,4976770,187782
RETRIEVE,6698641,6929521,230880
RETRIEVE,3732441,3932489,200048
DELETE,1336386,2529195,1192809
RETRIEVE,6857224,7183326,326102
ADD,8673418,9549984,876566
DELETE,316279,1145421,829142
RETRIEVE,7762195,7934275,172080
ADD,6614365,7671829,1057464
RETRIEVE,4720654,4884156,163502
ADD,89533,1418733,1329200
RETRIEVE,2301003,2527275,226272
RETRIEVE,1813859,1881387,67528
ADD,3403917,4048084,644167
DELETE,8092330,8791232,698902
RETRIEVE,2696631,2885449,188818
RETRIEVE,1200474,1365812,165338
DELETE,2705917,3951274,1245357
DELETE,4973379,6030927,1057548
RETRIEVE,6783686,6905302,121616
RETRIEVE,7479923,7651089,171166
DELETE,8858452,9828098,969646
RETRIEVE,5669674,5986512,316838
DELETE,1362977,2412252,1049275
DELETE,6901695,7717764,816069
RETRIEVE,1061150,1230056,168906
DELETE,4938778,5759174,820396
RETRIEVE,5222314,5368862,146548
RETRIEVE,5889499,6010639,121140
DELETE,7466016,8541287,1075271
RETRIEVE,199951,355443,155492
DELETE,2930254,3985495,1055241
RETRIEVE,7773724,7925218,151494
DELETE,1397370,2588354,1190984
DELETE,6511242,7323559,812317
DELETE,8101749,9060445,958696
ADD,8609617,9593123,983506
ADD,6589338,8006412,1417074
RETRIEVE,8591506,8734146,142640
DELETE,7954107,8635953,681846
ADD,7432682,8363112,930430
ADD,7854781,8817192,962411
RETRIEVE,1063313,1269589,206276
RETRIEVE,8282057,8557815,275758
DELETE,6058687,6736799,678112
DELETE,673418,1518606,845188
ADD,8442605,9520433,1077828
DELETE,7242235,8474510,1232275
RETRIEVE,4767278,5054654,287376
DELETE,169445,956359,786914
RETRIEVE,7708966,8034758,325792
ADD,8160345,9069976,909631
RETRIEVE,4118590,4352262,233672
RETRIEVE,113291,281863,168572
ADD,3507812,4583759,1075947
RETRIEVE,5871428,6106088,234660
DELETE,9375147,9661549,286402
DELETE,3076620,4174746,1098126
RETRIEVE,32666,275508,242842
DELETE,3031504,3805717,774213
ADD,2909953,4197778,1287825
DELETE,2460842,3362951,902109
ADD,2376724,3401059,1024335
ADD,7142735,8210038,1067303
DELETE,996894,2071822,1074928
DELETE,4114730,5269610,1154880
RETRIEVE,1720218,1898718,178500
RETRIEVE,2166478,2304176,137698
ADD,5556939,6126666,569727
RETRIEVE,989473,1154381,164908
RETRIEVE,4409099,4696181,287082
RETRIEVE,5450830,5716456,265626
ADD,2487482,3109303,621821
DELETE,2919752,3635673,715921
ADD,638990,1426784,787794
ADD,8754939,9848118,1093179
ADD,976687,1710673,733986
RETRIEVE,6895803,7028439,132636
DELETE,8524764,9578069,1053305
ADD,2187395,3493480,1306085
RETRIEVE,9656927,9844981,188054
ADD,7678801,8487607,808806
RETRIEVE,1806419,1962827,156408
ADD,6274396,7207559,933163
ADD,6922748,7964963,1042215
ADD,8144963,9633521,1488558
DELETE,324122,1609538,1285416
ADD,3313693,4169479,855786
RETRIEVE,6507622,6739492,231870
RETRIEVE,6489412,6682436,193024
RETRIEVE,1157293,1236733,79440
RETRIEVE,963419,1171319,207900
RETRIEVE,4862631,5003327,140696
DELETE,73571,1006975,933404
DELETE,8447856,9196443,748587
DELETE,3645674,4253071,607397
DELETE,3039382,4218655,1179273
ADD,6589213,7784634,1195421
DELETE,3846062,4398428,552366
RETRIEVE,417811,578135,160324
ADD,2644653,3645280,1000627
DELETE,5845552,6795576,950024
RETRIEVE,6862828,7004590,141762
ADD,6504667,7293749,789082
RETRIEVE,4448698,4633510,184812
RETRIEVE,3937547,4149357,211810
DELETE,7249971,8415857,1165886
ADD,6090872,6780574,689702
ADD,3146114,4565170,1419056
RETRIEVE,8663412,8761516,98104
RETRIEVE,5153229,5354227,200998
RETRIEVE,9715620,9825522,109902
RETRIEVE,3905951,4166991,261040
RETRIEVE,771148,972262,201114
DELETE,2133169,3820070,1686901
ADD,4328857,4955978,627121
DELETE,1406954,2288366,881412
RETRIEVE,7561265,7765539,204274
RETRIEVE,8487482,8677874,190392
DELETE,1621056,2794335,1173279
DELETE,6717298,7968047,1250749
ADD,1892366,3287057,1394691
DELETE,3316697,4139131,822434
DELETE,7855310,8725382,870072
RETRIEVE,5146114,5306846,160732
RETRIEVE,8163628,8429686,266058
DELETE,2604556,3940408,1335852
DELETE,8745400,9899354,1153954
DELETE,2437305,3414446,977141
DELETE,3932223,5070594,1138371
ADD,8564147,9179326,615179
DELETE,9173337,9789313,615976
RETRIEVE,9352169,9464301,112132
ADD,7160694,8298481,1137787
DELETE,5779099,6735201,956102
DELETE,395075,1316037,920962
RETRIEVE,5546836,5875868,329032
ADD,9023115,9669858,646743
DELETE,7350520,8387278,1036758
RETRIEVE,8146862,8380798,233936
RETRIEVE,9496913,9630381,133468
DELETE,6567810,7029393,461583
RETRIEVE,728703,928351,199648
RETRIEVE,9173276,9397630,224354
ADD,130612,912273,781661
DELETE,3123564,4765634,1642070
DELETE,3152546,3595498,442952
RETRIEVE,2249832,2443460,193628
RETRIEVE,4775368,4982768,207400
DELETE,3397370,5052133,1654763
RETRIEVE,8009092,8301028,291936
DELETE,1064768,1900293,835525
RETRIEVE,4822756,5041372,218616
DELETE,7625388,9006886,1381498
ADD,1692841,2691244,998403
DELETE,5350537,6280976,930439
DELETE,1361712,2395515,1033803
ADD,6820554,8112595,1292041
DELETE,2468353,3869381,1401028
RETRIEVE,7290011,7525463,235452
ADD,1025486,1804590,779104
ADD,2873107,3614134,741027
RETRIEVE,1381477,1496193,114716
RETRIEVE,6736372,6928346,191974
RETRIEVE,931166,1132150,200984
ADD,2820023,3969150,1149127
RETRIEVE,2391001,2574239,183238
RETRIEVE,5665366,5797444,132078
RETRIEVE,352982,617250,264268
ADD,7403917,8269950,866033
RETRIEVE,7457218,7615252,158034
RETRIEVE,9720830,9896592,175762
ADD,4866840,5677369,810529
ADD,3842313,4798906,956593
RETRIEVE,8463702,8696724,233022
DELETE,5614825,6397070,782245
ADD,566930,1392505,825575
ADD,3118496,3995452,876956
RETRIEVE,3151926,3273652,121726
DELETE,3040600,3965536,924936
RETRIEVE,815957,1019785,203828
ADD,5626768,6941497,1314729
ADD,2734824,3717367,982543
RETRIEVE,9549279,9767445,218166
DELETE,5365595,6271233,905638
RETRIEVE,4564147,4689021,124874
ADD,7262063,8148144,886081
DELETE,6968646,7794814,826168
DELETE,3390724,4945468,1554744
RETRIEVE,5561265,5890693,329428
ADD,3016406,3590386,573980
DELETE,2775368,3813405,1038037
RETRIEVE,5341673,5484021,142348
ADD,5031504,6026229,994725
DELETE,5879855,6715074,835219
ADD,1341673,2056584,714911
DELETE,4938971,6348689,1409718
ADD,1387929,2059343,671414
ADD,5484515,6590071,1105556
RETRIEVE,1750122,2008334,258212
ADD,5563474,6364294,800820
RETRIEVE,59301,301965,242664
RETRIEVE,3428946,3565634,136688
DELETE,5114979,5869143,754164
ADD,5468592,6780727,1312135
ADD,6446407,7595349,1148942
ADD,2777315,3844831,1067516
DELETE,8574741,9719236,1144495
ADD,4413240,5532572,1119332
RETRIEVE,3916758,4105946,189188
RETRIEVE,890513,1137121,246608
DELETE,9481668,9732596,250928
ADD,2622271,4005798,1383527
RETRIEVE,410154,580044,169890
ADD,8212495,9082391,869896
DELETE,4882556,5306850,424294
DELETE,5959289,6833178,873889
ADD,8207839,9033367,825528
RETRIEVE,9073064,9292794,219730
ADD,4574824,5499862,925038
ADD,387598,1405688,1018090
RETRIEVE,572440,754862,182422
ADD,6190471,7115889,925418
DELETE,2101937,2983997,882060
ADD,7342788,8289153,946365
ADD,3120320,4090772,970452
RETRIEVE,1212177,1370367,158190
RETRIEVE,6283377,6451599,168222
RETRIEVE,143065,304049,160984
DELETE,5149886,6384663,1234777
RETRIEVE,2862466,3057578,195112
RETRIEVE,4882048,5070216,188168
ADD,4204005,5426821,1222816
RETRIEVE,4624336,4761736,137400
RETRIEVE,2619506,2883202,263696
ADD,5406954,6013906,606952
ADD,4840489,5836817,996328
DELETE,7116932,8456944,1340012
DELETE,3405682,4316962,911280
DELETE,4213779,4717775,503996
RETRIEVE,8688236,8846868,158632
ADD,2560024,3353812,793788
RETRIEVE,99079,410239,311160
RETRIEVE,4384959,4583787,198828
DELETE,7711390,8458930,747540
DELETE,3438478,4173539,735061
RETRIEVE,5035325,5210935,175610
ADD,6368229,7060970,692741
DELETE,1679883,2958110,1278227
ADD,8038064,8887235,849171
RETRIEVE,2524764,2710348,185584
RETRIEVE,8326443,8565225,238782
ADD,4672749,5454818,782069
ADD,6602418,7613125,1010707
RETRIEVE,3376282,3602782,226500
DELETE,4740422,5837158,1096736
ADD,1620175,2717087,1096912
ADD,2956904,4017518,1060614
ADD,5737024,6588660,851636
ADD,4037782,4791668,753886
RETRIEVE,5846062,6013904,167842
ADD,6419685,7267902,848217
RETRIEVE,1175382,1368246,192864
ADD,6340127,7375792,1035665
DELETE,1424398,1869435,445037
DELETE,6425155,7364025,938870
DELETE,8952632,9672722,720090
RETRIEVE,1961478,2162094,200616
DELETE,4200665,5076787,876122
RETRIEVE,6969319,7101431,132112
ADD,3405489,4381797,976308
DELETE,4168764,5256514,1087750
DELETE,5341773,6289064,947291
ADD,1119035,1938931,819896
RETRIEVE,3618117,3850545,232428
DELETE,1063830,2407714,1343884
ADD,8222057,8977185,755128
ADD,1754108,2628090,873982
DELETE,5503075,6162557,659482
RETRIEVE,5165411,5365251,199840
RETRIEVE,4976711,5227857,251146
RETRIEVE,6681256,6843406,162150
DELETE,5292647,5899849,607202
ADD,1421574,2220198,798624
RETRIEVE,8714151,8941805,227654
RETRIEVE,2447856,2669330,221474
RETRIEVE,3295601,3524237,228636
RETRIEVE,7138700,7335696,196996
DELETE,8741803,9794718,1052915
RETRIEVE,125735,310883,185148
ADD,4795075,5652381,857306
ADD,8643580,9602656,959076
RETRIEVE,4031924,4249222,217298
ADD,3569850,4245720,675870
DELETE,4737420,5555509,818089
RETRIEVE,182083,466797,284714
DELETE,1197237,2020412,823175
RETRIEVE,4558753,4668013,109260
ADD,3292610,3898876,606266
RETRIEVE,2967909,3157809,189900
DELETE,2653002,3606195,953193
ADD,7888196,8738516,850320
ADD,4507811,5285211,777400
RETRIEVE,7401355,7599599,198244
DELETE,2316279,3122612,806333
DELETE,6448698,7353011,904313
RETRIEVE,8740422,8971658,231236
RETRIEVE,8462856,8681972,219116
ADD,6615823,7916229,1300406
RETRIEVE,1447579,1556119,108540
ADD,7776254,8800987,1024733
RETRIEVE,7640657,7916801,276144
ADD,8136716,9100656,963940
RETRIEVE,1490713,1725827,235114
ADD,7861196,8886568,1025372
RETRIEVE,2342535,2561023,218488
RETRIEVE,7079674,7244302,164628
DELETE,5994736,7147078,1152342
ADD,809234,1885162,1075928
DELETE,4918213,5808519,890306
ADD,6347574,7373891,1026317
ADD,5292496,6060140,767644
ADD,4875829,5625722,749893
ADD,6227276,7177569,950293
ADD,8533382,9326133,792751
DELETE,197241,1141716,944475
RETRIEVE,342151,521063,178912
DELETE,3079674,3982792,903118
RETRIEVE,8384914,8645142,260228
ADD,3290451,4087556,797105
DELETE,6464167,7175113,710946
RETRIEVE,1883707,2164515,280808
ADD,5762195,6348469,586274
RETRIEVE,8404926,8586210,181284
DELETE,7176898,8567976,1391078
ADD,6256951,6768090,511139
DELETE,5251513,6378257,1126744
ADD,6405700,7133516,727816
RETRIEVE,8427680,8749546,321866
DELETE,4018320,4788882,770562
RETRIEVE,7689250,7821106,131856
RETRIEVE,4787121,5004823,217702
RETRIEVE,2055718,2221274,165556
DELETE,3536456,4659846,1123390
RETRIEVE,2152141,2228793,76652
RETRIEVE,9052112,9360950,308838
DELETE,405700,1649890,1244190
ADD,535646,1393165,857519
ADD,7066680,7978683,912003
ADD,569498,2047245,1477747
ADD,5598402,6551919,953517
DELETE,2747604,3850436,1102832
DELETE,7160519,7911682,751163
ADD,775042,1474870,699828
ADD,912510,1972318,1059808
ADD,6384959,7197406,812447
RETRIEVE,1917075,2059107,142032
RETRIEVE,2603469,2771103,167634
RETRIEVE,491975,657971,165996
ADD,4932572,5571653,639081
RETRIEVE,597973,784307,186334
DELETE,812906,1854139,1041233
DELETE,8909424,9887334,977910
DELETE,4763040,5761601,998561
RETRIEVE,1015384,1259392,244008
RETRIEVE,3257096,3509192,252096
RETRIEVE,8634085,8838653,204568
ADD,6743635,7412288,668653
RETRIEVE,9457655,9658207,200552
RETRIEVE,5954107,6033201,79094
RETRIEVE,560024,626952,66928
RETRIEVE,1499649,1812275,312626
DELETE,1528200,2312539,784339
RETRIEVE,3646326,3809150,162824
ADD,7618117,8825656,1207539
